id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
8fe7f654-01c0-415c-909d-b48cc4edb5d9,Matheus Guerra,1980-09-06,324.862.482-43,37718972,da Luz de Cunha,RN,Brasil,M,+55 71 1081-5076,32486248243@exemplo.com.br,2024-10-26
21f0877b-42ad-405c-b982-bf1da072eb44,Gael da Conceição,1940-04-11,984.258.144-21,03907190,Rocha de Marques,GO,Brasil,F,+55 (011) 6922 3644,98425814421@exemplo.com.br,2025-02-16
ddea7b86-8585-4076-8ded-53934f77d449,Pedro Barros,1964-11-08,473.495.105-38,46692-642,Rocha do Oeste,RR,Brasil,M,(084) 6156-0896,47349510538@exemplo.com.br,2025-04-17
9646c282-744e-43c2-a62e-2aa443a981a4,Ester Macedo,1966-09-09,592.602.003-99,33524-823,da Luz de Rios,MS,Brasil,M,+55 (011) 2789 1657,59260200399@exemplo.com.br,2024-09-14
f5e10df2-779b-4bce-96b4-edcac1d30310,Levi Alves,1961-10-01,262.826.351-48,24352-240,Nunes,RS,Brasil,F,+55 (051) 9929-0773,26282635148@exemplo.com.br,2024-05-15
d58df3b4-48e5-46db-9aea-702cc1cc5257,Davi Miguel Azevedo,1978-10-18,889.878.184-09,79469521,Correia,GO,Brasil,F,+55 31 8930 5506,88987818409@exemplo.com.br,2024-03-25
480d37fc-196e-445d-8158-31c758fa0143,Carlos Eduardo Aparecida,1967-11-16,995.679.213-29,23231917,da Luz de Teixeira,PB,Brasil,M,11 9481-4113,99567921329@exemplo.com.br,2024-08-25
666fdc51-da4c-4922-a709-14df496a922a,Théo Dias,1987-12-31,486.174.975-95,23917-423,Rodrigues,RR,Brasil,M,+55 (084) 3176 6922,48617497595@exemplo.com.br,2024-12-16
31bd40ad-7b37-40f4-9b96-0ba2997f70e7,Murilo Aparecida,1951-02-09,409.164.906-26,73827135,Caldeira,TO,Brasil,F,+55 84 1884 6131,40916490626@exemplo.com.br,2025-02-13
43ee9d41-3fbb-426e-94e4-9fd6d0002fbe,Eduarda da Mota,2003-08-08,219.015.718-40,56963-783,Pinto,AC,Brasil,F,+55 41 6490-2019,21901571840@exemplo.com.br,2024-03-20
ed7bef77-7ba2-4808-b3ca-883a8c338869,Gabriel Moraes,1946-07-31,444.765.706-29,25341-910,Pires,SP,Brasil,M,0900-437-9709,44476570629@exemplo.com.br,2023-11-04
0a7f71da-68ce-4777-b485-bd35bacc8cb3,Clarice Câmara,1995-02-22,969.604.522-36,69287347,Peixoto,PB,Brasil,F,+55 61 0035 9668,96960452236@exemplo.com.br,2023-12-08
d0bf98cb-91e4-4578-bd11-814b2b7c0a46,Felipe Fernandes,1979-08-25,644.637.033-22,64889-663,Fonseca de Peixoto,RJ,Brasil,F,(081) 0070 4330,64463703322@exemplo.com.br,2025-10-16
a64398e7-168d-40a5-a473-c0132757c07e,Sra. Bella Marques,1948-05-30,311.239.096-54,43729119,Mendes de Cirino,TO,Brasil,F,+55 (041) 5527-1248,31123909654@exemplo.com.br,2025-08-06
1c443015-67be-4980-9eef-e98188e0f9dd,Lavínia Moraes,1957-10-09,289.483.569-30,33314-029,Duarte dos Dourados,PE,Brasil,F,81 7092 5916,28948356930@exemplo.com.br,2025-06-17
c18670d5-237d-4a4d-8687-0f3f220dc827,Dra. Joana Lima,1949-10-24,417.655.894-13,62429-942,Nascimento Alegre,BA,Brasil,M,+55 84 8577-7048,41765589413@exemplo.com.br,2024-12-23
ba7a9c5d-7212-4fb8-b12c-972ae3de9312,Ana Carolina Viana,1993-10-12,574.253.752-64,18246080,Campos dos Dourados,MG,Brasil,M,(061) 2780 6126,57425375264@exemplo.com.br,2023-11-05
f2164abb-4808-45de-901d-fec2680d79c7,Ana Cecília Abreu,1937-05-10,594.339.244-19,52306-359,Vasconcelos Paulista,PR,Brasil,F,+55 81 4967-4983,59433924419@exemplo.com.br,2025-02-17
850ab5ad-e87b-4dc2-a157-9241767045d4,Aurora Moraes,1936-11-03,132.465.141-57,64376427,Pacheco,BA,Brasil,M,31 1619 5873,13246514157@exemplo.com.br,2025-03-26
e048e992-e5cf-46e2-b15e-f39ee4fdaf0e,Bianca Rocha,1971-08-09,862.337.401-29,92483-155,Rodrigues do Amparo,RS,Brasil,F,+55 (051) 7400-2312,86233740129@exemplo.com.br,2025-08-30
3e62e1ab-6bc6-4ea2-bd1e-7a3219ac8f52,Dr. Leonardo Rezende,1969-10-11,325.560.739-89,72649-084,da Costa dos Dourados,ES,Brasil,F,+55 41 5358 9421,32556073989@exemplo.com.br,2024-02-27
b9b0fe40-0d1a-42f6-9014-af8b3b4ae55f,Ana Julia Fogaça,1979-01-30,418.956.517-74,73348218,da Costa Alegre,AL,Brasil,F,+55 (061) 2572-7121,41895651774@exemplo.com.br,2024-08-02
154de30d-ff38-475d-be9e-de1dd9e68495,Eduardo Novaes,1994-01-21,535.367.059-28,73750146,Vargas da Prata,AP,Brasil,M,31 5037-3054,53536705928@exemplo.com.br,2025-03-03
51a445ef-b209-4230-9bc4-399478fcdf0e,Srta. Alícia Abreu,1991-09-12,507.172.375-86,40822631,da Rocha Verde,BA,Brasil,M,+55 71 4643-4793,50717237586@exemplo.com.br,2024-08-15
213bd268-12a9-434e-a5af-e7e2ac923ec0,Mariah Rocha,1962-12-08,796.495.188-65,42590673,Macedo,PA,Brasil,M,0900-371-2190,79649518865@exemplo.com.br,2025-06-03
1018f8df-1f33-45eb-8dbb-337f56ad0c35,Beatriz Moraes,1977-02-28,296.541.859-07,31071-735,Cavalcante,SP,Brasil,F,+55 (031) 6551-1967,29654185907@exemplo.com.br,2025-10-16
91320fe8-3160-43f0-b516-b5844f981701,Vitor Hugo Moura,1965-04-26,460.859.304-24,43795-504,Lopes,MG,Brasil,F,+55 (011) 8934 3820,46085930424@exemplo.com.br,2023-11-04
15d56803-0698-449a-9bd9-91bd51fef130,Matteo Sampaio,1999-02-15,445.527.120-62,47975-570,Fernandes do Norte,RS,Brasil,F,81 8868-0427,44552712062@exemplo.com.br,2025-03-14
ac31c5c4-d713-48af-a381-b3c68230697e,Sarah Vargas,1963-02-20,215.319.851-31,11895-560,Leão,MA,Brasil,F,+55 84 8032-8929,21531985131@exemplo.com.br,2023-12-02
25424835-f42c-479a-894f-5712e5e9d1e3,Manuella Pimenta,2000-07-06,900.502.385-65,95894-393,Gonçalves dos Dourados,RO,Brasil,M,0900 312 5361,90050238565@exemplo.com.br,2025-06-04
4ab7953a-9f50-4ffb-9b2c-25fe44ed187d,Pedro Lucas Vasconcelos,1957-11-15,419.918.016-93,32127298,Vargas,AC,Brasil,F,0500 609 0035,41991801693@exemplo.com.br,2023-12-24
455c1877-d15e-42a6-a49b-29c7dfe567e7,Emilly Siqueira,1991-01-12,447.593.739-57,52030-931,Pastor da Mata,RS,Brasil,F,(011) 4195-6291,44759373957@exemplo.com.br,2025-01-17
b0f6cc8e-63f3-48c3-8f62-6bef0dbfe99e,Leandro Ramos,1967-04-06,101.884.727-43,01143-224,Lopes da Serra,RR,Brasil,F,31 9423-8021,10188472743@exemplo.com.br,2024-03-31
f3e3d1c9-ca78-4e9e-b187-696415d5f665,Pedro Miguel da Mata,1952-12-21,771.904.716-61,89148049,Nogueira,BA,Brasil,M,21 0886-8649,77190471661@exemplo.com.br,2024-05-28
87c8e578-b4a3-4756-a209-9dad7fe641f2,Dr. Cauã Vargas,1972-02-12,628.408.560-51,63874054,Câmara do Campo,DF,Brasil,F,11 7840-0041,62840856051@exemplo.com.br,2025-09-15
2ae994ff-28fb-4677-92c5-002e94f45128,Melissa Fonseca,1987-01-12,886.729.648-77,58731-918,Carvalho,PE,Brasil,F,0900-772-7284,88672964877@exemplo.com.br,2024-10-20
f1d2e30a-4dc1-41da-9d03-cdd77e92878d,Sr. José Sá,1996-03-27,762.118.648-48,25581676,Barbosa do Amparo,BA,Brasil,F,+55 (081) 7639 9683,76211864848@exemplo.com.br,2024-02-21
cc202421-31af-408e-9dd6-067a5bf1bec3,Sra. Mariana Melo,1995-11-15,452.161.878-74,59544-325,da Mota das Pedras,MT,Brasil,F,(031) 1695-0043,45216187874@exemplo.com.br,2023-12-07
ddf554a9-567f-4e1e-ae1b-178270b8efa9,Yan da Conceição,1950-01-31,383.724.859-04,24231810,Abreu de Rodrigues,SP,Brasil,F,0300 200 1849,38372485904@exemplo.com.br,2024-01-13
d3c91212-719a-41b8-bd27-90585eb664c9,Juan Silva,1999-07-19,934.369.890-32,86919664,Cassiano da Mata,RR,Brasil,F,+55 81 6458 6476,93436989032@exemplo.com.br,2023-11-29
99325389-bb8d-4aad-80d6-26dadc84688a,Benicio Camargo,1953-06-21,020.447.545-86,71069233,Pimenta de Rodrigues,AL,Brasil,M,0300-214-7974,02044754586@exemplo.com.br,2024-12-12
1e2eff7a-5638-4e54-9109-89eb60fb9a78,Pietro Brito,2002-02-14,482.509.980-83,15602874,Melo dos Dourados,ES,Brasil,M,(011) 6423-1771,48250998083@exemplo.com.br,2025-08-20
8fe01265-0485-4e3b-91d6-3a9b3196a24c,Sra. Sophia Casa Grande,1960-06-11,783.598.490-32,71301229,Guerra de Cirino,AP,Brasil,F,+55 (011) 5851-9120,78359849032@exemplo.com.br,2023-11-25
4fae2933-fa71-49df-969d-b85b650983dc,Bella Vargas,1997-07-23,151.508.938-04,64434843,Vasconcelos da Praia,MS,Brasil,F,+55 61 9673-0825,15150893804@exemplo.com.br,2024-11-27
5f069c80-0bd9-4108-aaf9-be8f68eab54b,Isaque Martins,1978-10-19,640.722.953-16,93837141,Camargo,AC,Brasil,M,(081) 9486-4878,64072295316@exemplo.com.br,2025-03-09
50d5f13b-07ea-4b29-8177-e2da18db6e49,Maria Alice Pimenta,1998-12-28,976.895.576-27,24880-860,Farias,PB,Brasil,F,(081) 4631-0788,97689557627@exemplo.com.br,2025-10-14
b07af278-4fac-4420-a027-0f75da44d772,Luiz Fernando Siqueira,1947-08-20,225.466.445-26,26625067,Cardoso,PI,Brasil,F,11 0429-9035,22546644526@exemplo.com.br,2024-11-08
3d26f474-6030-4469-8111-5730569b08ee,Maria Julia Siqueira,1947-03-09,598.981.560-17,43955-703,Sousa Alegre,MS,Brasil,F,+55 (051) 8629-1994,59898156017@exemplo.com.br,2024-10-17
4a747f10-2cb4-4d60-84b9-e6ced9f9bd8e,Melina Fonseca,1996-03-21,008.101.923-11,60636765,Caldeira das Pedras,PB,Brasil,M,(011) 2635 5148,00810192311@exemplo.com.br,2025-03-19
5e282190-e93c-4287-8942-43b56b067012,Caroline Vieira,2000-07-28,951.942.570-27,44123327,Leão,CE,Brasil,F,(061) 3458 4811,95194257027@exemplo.com.br,2025-08-28
4f840298-7e25-41ef-8482-1e377ff24a55,Sarah Camargo,1960-04-18,284.010.761-11,53228-009,Castro,ES,Brasil,F,0800-904-1109,28401076111@exemplo.com.br,2024-03-19
e8588c6c-13b6-4417-a083-63f5f88aaee6,Ana Liz Gomes,1954-07-09,647.868.675-11,99323572,Freitas,MA,Brasil,M,+55 (041) 0065-5681,64786867511@exemplo.com.br,2024-11-09
83467155-0bf9-46f1-b86f-9d1397c32b2a,Ana Lívia Melo,1958-07-29,921.395.161-37,96544-757,Ramos do Norte,DF,Brasil,M,31 4973-4097,92139516137@exemplo.com.br,2025-03-08
ab4096e8-61fb-44d2-99c7-b132b55d8a14,Luan da Mata,2003-03-27,015.707.495-17,73886-939,Souza,AL,Brasil,F,(061) 1632-7169,01570749517@exemplo.com.br,2024-08-13
491a0c87-7bc3-4577-a1ff-88daaef33082,Amanda Vasconcelos,1949-02-11,152.688.202-55,87102634,Brito,CE,Brasil,F,+55 11 7308-5195,15268820255@exemplo.com.br,2024-01-14
93feb6e9-067b-4c59-a6b5-a0ef19be8e99,Pietra Cavalcanti,1961-09-25,039.760.014-06,02729691,Fogaça,DF,Brasil,F,71 7884-2233,03976001406@exemplo.com.br,2025-01-07
88dcaa62-ecb5-4a4e-b71b-1ac42c803fe9,Arthur Gabriel Rodrigues,1961-08-28,030.362.802-06,54119456,Martins,AM,Brasil,F,51 2080 7938,03036280206@exemplo.com.br,2025-07-07
792d1c75-7628-4b10-a51d-9f760f9a7b0e,Danilo Carvalho,1942-11-22,685.944.843-74,35255-562,Martins de Goiás,SP,Brasil,M,51 5797 2004,68594484374@exemplo.com.br,2024-05-21
210b4009-3c34-4f02-b8c1-668935671262,Benicio Pastor,1938-09-24,729.070.189-16,29214-940,Freitas,RJ,Brasil,F,71 2792 9641,72907018916@exemplo.com.br,2025-05-21
3d2415a8-13c6-45a8-8a61-e606d65d9e2f,Maria Júlia Monteiro,1941-10-17,061.807.199-58,30575-474,Santos da Mata,DF,Brasil,M,+55 41 8791-2745,06180719958@exemplo.com.br,2025-07-12
207ee600-a184-4a92-9a6a-1fad23eb3dbb,Ana Lívia Peixoto,1979-08-07,742.592.742-48,09009737,Andrade Grande,MA,Brasil,M,+55 (084) 4324-1749,74259274248@exemplo.com.br,2025-02-26
b4e102fa-5a27-4a4c-94fa-ab004b3ef3e3,Francisco Nogueira,2005-04-10,168.824.642-05,29832-233,Peixoto,RS,Brasil,F,51 5436 7398,16882464205@exemplo.com.br,2024-05-29
a25e49ad-aba0-4b7f-b014-f6bdc2eda99b,Luiz Henrique Barros,1976-01-07,312.094.646-53,84399686,Montenegro de Goiás,PA,Brasil,F,+55 51 0377 8642,31209464653@exemplo.com.br,2023-12-01
0c9fe01a-870a-40ec-81bd-9bef7e7a8ef1,Luigi Porto,1975-05-31,693.129.224-80,27750044,da Paz do Galho,ES,Brasil,M,(011) 0593-6244,69312922480@exemplo.com.br,2025-02-11
4304bcde-ac98-4cc8-a9ee-261f90fdeafd,Stephany Aragão,1960-11-03,598.435.060-19,02667690,Novaes Verde,RJ,Brasil,F,71 5078 7370,59843506019@exemplo.com.br,2024-02-08
840aef64-1809-4a69-ad78-6477745b6bc8,Enzo Porto,1960-10-09,567.412.800-43,74625719,Costela de Alves,RO,Brasil,F,+55 (084) 9308-5760,56741280043@exemplo.com.br,2025-09-16
5812f746-5d3e-4587-b5d8-3e06e8ee7d6e,Liz Farias,1936-09-15,728.332.361-36,72252-403,Nogueira,TO,Brasil,M,+55 (071) 4937 7989,72833236136@exemplo.com.br,2025-08-23
449a36ba-5041-4a6b-84bd-1be11de2f140,Felipe Fogaça,1948-06-18,184.011.033-81,35731-995,Araújo,RN,Brasil,F,+55 (084) 5449 8073,18401103381@exemplo.com.br,2024-09-05
2c3b7f9c-adf7-4973-996f-ccba3e5f81c2,Rhavi Gomes,1941-03-24,803.727.977-83,40235-531,da Mata da Serra,RJ,Brasil,M,0800 418 7806,80372797783@exemplo.com.br,2023-11-03
332c1b9e-32bf-4683-9ec2-69a0e00d74c7,Ryan Moreira,1935-10-11,360.532.150-08,41819647,Melo da Praia,CE,Brasil,F,11 0619-4105,36053215008@exemplo.com.br,2025-09-04
a7819681-d01e-4e60-b169-e74f79647377,Lívia Costa,1981-07-04,767.254.373-77,18337768,Sousa,RJ,Brasil,F,(051) 8249-5746,76725437377@exemplo.com.br,2025-05-08
922ed4b1-d016-4e79-a9fc-58af3136910c,Isabela da Rocha,2004-09-11,018.594.838-62,73054-192,Nogueira,ES,Brasil,M,+55 (041) 8724 2368,01859483862@exemplo.com.br,2025-02-20
e6526306-b06d-4ab1-bcd9-a27698563125,Ana Cecília Farias,1942-11-07,443.957.819-67,08225-036,Pereira do Campo,SC,Brasil,F,+55 11 2172 4280,44395781967@exemplo.com.br,2024-10-31
5496233c-2705-4c8c-9cdc-73e2820c8b40,Carlos Eduardo Viana,2001-03-03,706.646.908-24,21576-097,Silva,MG,Brasil,M,+55 11 4967-0093,70664690824@exemplo.com.br,2025-08-24
7c807d19-9600-42b5-9d8e-c04b50f44fff,Ian Mendes,1999-03-09,689.422.155-03,31645-277,Moura de Rocha,RO,Brasil,M,0300 584 5796,68942215503@exemplo.com.br,2025-03-04
83f0f06b-fbf3-4ca5-88ba-8b33ef73d551,Dra. Bianca Dias,1945-02-02,636.443.981-83,89594632,Martins,CE,Brasil,M,+55 21 5581-1969,63644398183@exemplo.com.br,2023-11-15
99521ec0-7824-4197-a3ea-d3aee73692a9,Melissa Barros,1964-02-20,691.340.258-81,74616166,da Cruz,RS,Brasil,F,0500 487 3922,69134025881@exemplo.com.br,2023-12-31
b7603a08-bbe1-40fc-a016-d2d96df2ad6b,Pietra Moura,2007-01-20,750.379.821-28,60764724,Aragão,PB,Brasil,M,11 8976-4698,75037982128@exemplo.com.br,2025-01-16
01665c12-b1ce-45ce-a6ef-9851ca52316a,Lorenzo Nunes,1940-12-14,994.794.533-94,48965-669,Andrade de Peixoto,RN,Brasil,F,+55 51 4409 4280,99479453394@exemplo.com.br,2024-02-17
70d1beb1-3310-4279-9622-69e10839f096,Daniela Guerra,1975-10-28,770.820.599-14,10822-743,Vasconcelos,GO,Brasil,F,(071) 5379 3370,77082059914@exemplo.com.br,2025-10-03
9bc7d607-e08d-4796-ad19-fdb332cb349a,Heloisa Barbosa,2005-04-15,496.425.664-80,26872-105,Cirino das Flores,SE,Brasil,F,+55 81 8242-6155,49642566480@exemplo.com.br,2025-06-25
4f8fa5c2-df10-4d17-a22a-0fb940448137,Ana Júlia Nunes,1964-04-28,756.933.204-84,84666628,Oliveira,TO,Brasil,F,+55 (021) 8640-8494,75693320484@exemplo.com.br,2024-07-15
9d75571f-da94-4ffc-8cc0-ec660c9f3f46,Sra. Ísis da Cunha,1943-11-06,573.540.291-99,10094563,Novaes,MS,Brasil,F,+55 (041) 7703-4490,57354029199@exemplo.com.br,2024-10-04
81bfca90-c1c1-4277-9ddf-4c17bde753ff,Sr. Kevin Santos,1968-03-14,270.075.339-58,69350365,Pinto de Aparecida,PB,Brasil,F,(051) 9016-8595,27007533958@exemplo.com.br,2024-10-14
53168723-fa07-4556-b91d-8bdc81d4c522,Sra. Heloisa Mendonça,1997-08-11,459.722.961-78,29115837,Castro,BA,Brasil,F,+55 (021) 0031-6641,45972296178@exemplo.com.br,2024-04-09
2b35e1c4-148d-4034-81c9-69f89a04e1e2,Luiz Felipe Câmara,1957-03-27,078.662.960-96,90263761,Sales do Oeste,SE,Brasil,M,(041) 0598 1393,07866296096@exemplo.com.br,2025-01-12
711ae347-a9ab-4401-b215-12f0cd354004,Benjamin Souza,1985-04-23,224.575.246-25,99485-721,Jesus,PB,Brasil,F,(084) 9824-6731,22457524625@exemplo.com.br,2024-12-08
22a0dae6-5f2b-475f-9241-30318d357e88,Maya Casa Grande,1978-03-12,005.629.259-20,33344-117,Pires,MA,Brasil,F,+55 84 5868-1088,00562925920@exemplo.com.br,2024-06-18
2bb25da3-32b5-4159-a27f-0e3633b6d6e5,Manuella Novais,1992-10-18,518.729.979-64,74527-768,Alves dos Dourados,RS,Brasil,M,(071) 6463 9706,51872997964@exemplo.com.br,2023-12-09
a398d784-d28d-402a-97d5-d7bddbb5842d,Ana Cecília Vasconcelos,1996-08-14,535.989.877-27,74481-925,Moura,RS,Brasil,F,+55 84 6777 7033,53598987727@exemplo.com.br,2024-04-12
58e4ccc4-ae9d-4887-ba68-103b1170dedd,Luigi Vargas,1977-04-04,398.418.010-82,02972500,Rocha de Cunha,RR,Brasil,M,84 4765-8908,39841801082@exemplo.com.br,2025-03-02
5e855581-7d4b-4691-930e-6eb84254bbdf,Luna Nunes,1952-01-14,432.572.876-36,35549-989,Porto de Abreu,GO,Brasil,M,+55 (031) 7785 1904,43257287636@exemplo.com.br,2024-02-28
110b51dd-c6a5-470b-9a94-e9e1cd399df7,Emilly Carvalho,1998-08-29,393.498.364-88,95689-148,Cirino,RN,Brasil,F,0500-154-9562,39349836488@exemplo.com.br,2025-04-17
ee2aa4e3-f491-4b15-b265-bd5d93f07163,Anna Liz Vieira,1972-10-20,462.020.010-42,55828-433,Lima,AC,Brasil,M,+55 61 9545-4770,46202001042@exemplo.com.br,2024-02-03
81c71117-e2bb-41ab-9ed4-240dbb775b68,Eloah Moura,1988-03-16,806.198.062-51,43801079,Pires,PA,Brasil,F,0500-186-5476,80619806251@exemplo.com.br,2024-07-18
1191069f-afb5-4a5f-b5de-4a48ef294024,Sofia Souza,1980-12-30,941.297.908-24,07686-806,Silveira,GO,Brasil,M,11 9739 5919,94129790824@exemplo.com.br,2025-01-22
c2be9ece-67fa-4603-82ab-0f1862d0c8c1,Enzo Machado,1974-07-24,987.127.856-79,62978422,Cassiano de Teixeira,MG,Brasil,F,+55 (061) 5304-8527,98712785679@exemplo.com.br,2025-10-13
be23585d-ddec-44a1-adc4-cff85ad68fcc,Luiz Miguel Andrade,1969-09-08,649.578.654-14,94375-586,Barbosa,TO,Brasil,F,+55 (061) 9401-9383,64957865414@exemplo.com.br,2024-02-02
68d794b4-3bdd-4415-84ee-66d7b46b4835,Mathias Vargas,1935-05-22,599.446.932-69,83499656,Silva de Minas,RJ,Brasil,M,+55 (031) 8320 4517,59944693269@exemplo.com.br,2024-05-29
1ed333cf-4163-4872-abd7-adebc7825ca7,Srta. Ana Nunes,1974-04-27,527.600.459-17,03545014,Costela,RR,Brasil,M,+55 (084) 5943 0291,52760045917@exemplo.com.br,2024-04-17
a5123553-37bd-4bdc-9655-6c721a2a0cac,Lorena da Rosa,2004-03-01,084.615.066-64,89297-641,Azevedo,MT,Brasil,F,(011) 7151-4175,08461506664@exemplo.com.br,2025-09-11
f96213c0-a2c4-4adf-adf5-a1a680e8c0d2,Valentina Gomes,1944-02-06,903.125.807-09,07615-714,Camargo,GO,Brasil,M,+55 31 3047 9358,90312580709@exemplo.com.br,2025-02-04
51603a70-5ee5-44ea-a0fe-7e34c55fd9a0,Catarina Cassiano,1986-02-06,396.704.575-99,87002709,da Mata,MA,Brasil,M,+55 (011) 2053-0974,39670457599@exemplo.com.br,2024-09-30
d84d2a9d-b642-4679-9c69-bd16a63527d9,Letícia Novais,1992-08-03,536.202.371-56,04648-036,Martins,AP,Brasil,F,0500 118 7651,53620237156@exemplo.com.br,2024-05-17
42c4a18e-550d-4dfe-8997-9dc3f34d5d7c,Maria Albuquerque,1941-07-27,190.746.825-83,67909-466,Lopes do Campo,PA,Brasil,M,+55 61 0367-3442,19074682583@exemplo.com.br,2025-07-27
be90e7f0-dc7f-4b4c-a2ad-706b0677404c,Marina Peixoto,1955-10-06,808.655.771-04,93084668,das Neves de Fonseca,PI,Brasil,F,(021) 4672 7791,80865577104@exemplo.com.br,2025-10-05
09c4113b-5e44-4ab9-85e2-7f779ed0f6c1,Mathias Pereira,1989-09-28,501.564.338-35,49005-000,Andrade das Flores,GO,Brasil,F,+55 81 7047-2783,50156433835@exemplo.com.br,2025-09-25
52c37772-0173-441f-9c5f-8bbc30722519,Vicente da Cunha,1996-08-16,827.184.654-50,62295164,Martins,AL,Brasil,M,61 8134-3347,82718465450@exemplo.com.br,2024-07-14
4ae929b2-fef7-4669-87aa-7c64526f070c,Henry Gabriel Cavalcante,1989-03-01,921.989.602-15,62564816,Sampaio da Serra,PA,Brasil,F,(084) 7935 3299,92198960215@exemplo.com.br,2025-07-28
75a2baca-0411-479e-acab-89ed93f76273,Agatha Câmara,1971-01-10,446.873.707-55,70942369,Novaes,SE,Brasil,F,(081) 5111 1449,44687370755@exemplo.com.br,2024-10-16
95a1da75-9ed3-479c-847d-9fe77ccb2d56,Bryan Fernandes,2001-07-09,767.759.497-21,22721-830,Rezende,ES,Brasil,M,+55 (071) 2076-1354,76775949721@exemplo.com.br,2025-05-23
64d0e1b3-2318-4378-9e44-3ef107a3dba5,Luísa Melo,1966-04-10,018.399.931-25,17139-733,Borges do Galho,RR,Brasil,M,(084) 2925 3151,01839993125@exemplo.com.br,2024-04-16
5083053f-332f-4026-9c07-0a5215875da8,Camila Fernandes,1975-03-08,276.028.580-94,01156161,Borges das Pedras,AC,Brasil,F,+55 41 6185 2014,27602858094@exemplo.com.br,2025-07-26
1fc78e69-3a9f-4302-9459-b848480356b1,Rafael Guerra,1976-05-11,854.384.958-84,44862-311,Novaes,GO,Brasil,M,(071) 5978 1988,85438495884@exemplo.com.br,2024-06-08
a6806706-99e2-4544-ba6c-50d44ddd7f8d,Arthur Gabriel da Mota,1953-03-24,479.704.805-43,24745-568,Correia do Galho,RJ,Brasil,M,(021) 0705-9435,47970480543@exemplo.com.br,2024-07-13
3393d9c4-f5a7-4646-ade7-bf682b5802c0,Caleb Vieira,1955-06-30,447.913.555-27,49912-777,Pereira de Brito,TO,Brasil,M,+55 51 5099 3660,44791355527@exemplo.com.br,2025-09-03
3c3798f5-a01d-4b0c-819b-3b810790fbb9,Davi Costa,1955-05-31,032.012.593-43,04495-889,da Rosa,MA,Brasil,F,0300-725-2532,03201259343@exemplo.com.br,2024-04-19
22064789-cb36-410f-b1a0-04571677c042,Emanuelly da Costa,1938-10-12,390.396.967-42,36619839,Castro,RO,Brasil,M,+55 (084) 5400 8783,39039696742@exemplo.com.br,2024-03-11
d267ff9a-78da-4cc5-8e94-9855c8f7a808,Maria Flor Fernandes,1975-11-18,706.812.766-12,41515-341,Peixoto dos Dourados,SC,Brasil,M,84 2958-7788,70681276612@exemplo.com.br,2024-12-30
8e5bd87c-d684-4a96-b4ef-beb8ee8b835e,Sr. Pedro Miguel Santos,1964-02-09,058.265.904-45,70830083,Viana,SP,Brasil,F,+55 41 8584-6824,05826590445@exemplo.com.br,2024-08-04
140b52d3-52a3-478c-aabe-2fa722f517fd,Sra. Maria Liz Camargo,1936-06-29,609.201.712-51,36183384,Rezende do Galho,MT,Brasil,M,(061) 0096 8254,60920171251@exemplo.com.br,2025-06-19
1e7b3878-b1fd-4103-94ed-f2c3a4ffec84,Liam Fernandes,1983-12-09,421.755.330-66,29809245,Caldeira,RO,Brasil,F,+55 (071) 9061-2463,42175533066@exemplo.com.br,2025-02-22
03758167-0df7-479e-ab86-431d897ce1f9,Dr. José Pedro Nascimento,2005-08-22,726.578.834-74,88846243,Souza,RS,Brasil,F,(011) 1604 3465,72657883474@exemplo.com.br,2024-05-07
41af030a-0948-4d49-858f-c54311c893b4,Sabrina Borges,2004-10-08,064.708.645-76,79487337,Cardoso de Melo,BA,Brasil,M,0500-575-3442,06470864576@exemplo.com.br,2025-10-30
92239bab-f27f-4f92-92c8-01bd310657e5,Felipe da Luz,1940-06-23,907.207.446-49,94186500,Aparecida,DF,Brasil,M,41 9115 9557,90720744649@exemplo.com.br,2025-01-19
b233a8ae-0f45-459e-858c-66f6ac79bbd4,Maria Laura Freitas,1984-12-30,311.716.647-91,32985314,Garcia,MA,Brasil,M,84 7850 4756,31171664791@exemplo.com.br,2025-05-17
4582d22a-8303-4735-b73a-f1b47354fba9,Maria Cecília Mendes,1943-04-20,509.643.658-19,17197045,das Neves de da Conceição,PB,Brasil,F,31 1465 2559,50964365819@exemplo.com.br,2025-06-22
6fc7904d-2814-4aff-b52a-22ac653a371e,Murilo Teixeira,1987-09-01,856.055.683-97,49793676,Souza,AM,Brasil,F,(071) 2612-6625,85605568397@exemplo.com.br,2024-09-02
637e7d56-5ec7-4297-b088-8642372a70e5,Mariane Rodrigues,1936-06-06,553.806.859-52,93922-387,Cavalcante,AL,Brasil,F,41 9105 6927,55380685952@exemplo.com.br,2024-11-14
3a99baf9-cc1e-404d-99d1-b19291b7075b,Heloísa Lopes,1985-02-15,932.163.552-75,79746403,Ramos Verde,PA,Brasil,M,+55 31 7746 4765,93216355275@exemplo.com.br,2025-09-06
800afcba-65ac-4676-b78a-03909b263613,Zoe da Cunha,1997-01-03,434.051.184-07,33394-107,da Mata,PB,Brasil,M,(031) 4537-6057,43405118407@exemplo.com.br,2025-06-11
8e1d3191-2c30-469a-b415-9192a766e100,Sr. Calebe Castro,1981-05-12,596.535.347-49,59724170,Novaes,AC,Brasil,F,(021) 0533-1399,59653534749@exemplo.com.br,2025-03-26
